GroupTrans-GROUP,group,GroupTrans-Host-5,,gold,,,,,
GroupTrans-GROUP,group,GroupTrans-Host-6,,gold,,,,,
GroupTrans-GROUP,group,GroupTrans-Host-7,,gold,,,,,
GroupTrans-GROUP,group,GroupTrans-Host-8,,gold,,,,,
GroupTrans-GROUP,group,GroupTrans-Host-9,,gold,,,,,
GroupTrans-GROUP,group,GroupTrans-Host-10,,gold,,,,,
GroupTrans-GROUP,group,GroupTrans-Host-11,,gold,,,,,
GroupTrans-GROUP,group,GroupTrans-Host-12,,gold,,,,,
GroupTrans-GROUP,group,GroupTrans-Host-13,,gold,,,,,
GroupTrans-GROUP,group,GroupTrans-Host-14,,gold,,,,,
GroupTrans-GROUP,group,GroupTrans-Net-1,,gold,,,,,
GroupTrans-GROUP,group,GroupTrans-Net-2,,gold,,,,,
Control-Host-1,host,10.0.0.1,255.255.255.255,blue,,,,Comment 1,
Control-Host-2,host,10.0.0.2,255.255.255.255,blue,,,,Comment 2,
Control-Host-3,host,10.0.0.3,255.255.255.255,blue,,,,Comment 3,
Control-Host-4,host,10.0.0.4,255.255.255.255,blue,,,,Comment 4,
Control-Host-5,host,10.0.0.5,255.255.255.255,blue,,,,Comment 5,
Control-Host-6,host,10.0.0.6,255.255.255.255,blue,,,,Comment 6,
Control-Host-7,host,10.0.0.7,255.255.255.255,blue,,,,Comment 7,
Control-Host-8,host,10.0.0.8,255.255.255.255,blue,,,,Comment 8,
Control-Host-9,host,10.0.0.9,255.255.255.255,blue,,,,Comment 9,
Control-Host-10,host,10.0.0.10,255.255.255.255,blue,,,,Comment 10,
Control-Host-11,host,10.0.0.11,255.255.255.255,blue,,,,Comment 11,
Control-Host-12,host,10.0.0.12,255.255.255.255,blue,,,,Comment 12,
Control-Host-13,host,10.0.0.13,255.255.255.255,blue,,,,Comment 13,
Control-Host-14,host,10.0.0.14,255.255.255.255,blue,,,,Comment 14,
Control-Host-15,host,10.0.0.15,255.255.255.255,blue,,,,Comment 15,
Control-Host-16,host,10.0.0.16,255.255.255.255,blue,,,,Comment 16,
Control-Host-17,host,10.0.0.17,255.255.255.255,blue,,,,Comment 17,
Control-Host-18,host,10.0.0.18,255.255.255.255,blue,,,,Comment 18,
Control-Host-19,host,10.0.0.19,255.255.255.255,blue,,,,Comment 19,
Control-Host-20,host,10.0.0.20,255.255.255.255,blue,,,,Comment 20,
Control-Host-21,host,10.0.0.21,255.255.255.255,blue,,,,Comment 21,
Control-Host-22,host,10.0.0.22,255.255.255.255,blue,,,,Comment 22,
Control-Host-23,host,10.0.0.23,255.255.255.255,blue,,,,Comment 23,
Control-Host-24,host,10.0.0.24,255.255.255.255,blue,,,,Comment 24,
Control-Host-25,host,10.0.0.25,255.255.255.255,blue,,,,Comment 25,
Control-Host-26,host,10.0.0.26,255.255.255.255,blue,,,,Comment 26,
Control-Host-27,host,10.0.0.27,255.255.255.255,blue,,,,Comment 27,
Control-Host-28,host,10.0.0.28,255.255.255.255,blue,,,,Comment 28,
Control-Host-29,host,10.0.0.29,255.255.255.255,blue,,,,Comment 29,
Control-Host-30,host,10.0.0.30,255.255.255.255,blue,,,,Comment 30,
Control-Host-31,host,10.0.0.31,255.255.255.255,blue,,,,Comment 31,
Control-Host-32,host,10.0.0.32,255.255.255.255,blue,,,,Comment 32,
Control-Host-33,host,10.0.0.33,255.255.255.255,blue,,,,Comment 33,
Control-Host-34,host,10.0.0.34,255.255.255.255,blue,,,,Comment 34,
Control-Host-35,host,10.0.0.35,255.255.255.255,blue,,,,Comment 35,
Control-Host-36,host,10.0.0.36,255.255.255.255,blue,,,,Comment 36,
Control-Host-37,host,10.0.0.37,255.255.255.255,blue,,,,Comment 37,
Control-Host-38,host,10.0.0.38,255.255.255.255,blue,,,,Comment 38,
Control-Host-39,host,10.0.0.39,255.255.255.255,blue,,,,Comment 39,
Control-Host-40,host,10.0.0.40,255.255.255.255,blue,,,,Comment 40,
Control-Host-41,host,10.0.0.41,255.255.255.255,blue,,,,Comment 41,
Control-Host-42,host,10.0.0.42,255.255.255.255,blue,,,,Comment 42,
Control-Host-43,host,10.0.0.43,255.255.255.255,blue,,,,Comment 43,
Control-All-Host,host,10.0.0.44,255.255.255.255,blue,,,,Comment 44,
Live-Host-1,host,10.16.0.1,255.255.255.255,Red,,,,Live-Comment 1,
Live-Host-2,host,10.16.0.2,255.255.255.255,Red,,,,Live-Comment 2,
Live-Host-3,host,10.16.0.3,255.255.255.255,Red,,,,Live-Comment 3,
Live-Host-4,host,10.16.0.4,255.255.255.255,Red,,,,Live-Comment 4,
Live-Host-5,host,10.16.0.5,255.255.255.255,Red,,,,Live-Comment 5,
Live-Host-6,host,10.16.0.6,255.255.255.255,Red,,,,Live-Comment 6,
Live-Host-7,host,10.16.0.7,255.255.255.255,Red,,,,Live-Comment 7,
Live-Host-8,host,10.16.0.8,255.255.255.255,Red,,,,Live-Comment 8,
Live-Host-9,host,10.16.0.9,255.255.255.255,Red,,,,Live-Comment 9,
Live-Host-10,host,10.16.0.10,255.255.255.255,Red,,,,Live-Comment 10,
Live-Host-11,host,10.16.0.11,255.255.255.255,Red,,,,Live-Comment 11,
Live-Host-12,host,10.16.0.12,255.255.255.255,Red,,,,Live-Comment 12,
Live-Host-13,host,10.16.0.13,255.255.255.255,Red,,,,Live-Comment 13,
Live-Host-14,host,10.16.0.14,255.255.255.255,Red,,,,Live-Comment 14,
Live-Host-15,host,10.16.0.15,255.255.255.255,Red,,,,Live-Comment 15,
Live-Host-16,host,10.16.0.16,255.255.255.255,Red,,,,Live-Comment 16,
Live-Host-17,host,10.16.0.17,255.255.255.255,Red,,,,Live-Comment 17,
Live-Host-18,host,10.16.0.18,255.255.255.255,Red,,,,Live-Comment 18,
Live-Host-19,host,10.16.0.19,255.255.255.255,Red,,,,Live-Comment 19,
Live-Host-20,host,10.16.0.20,255.255.255.255,Red,,,,Live-Comment 20,
Live-Host-21,host,10.16.0.21,255.255.255.255,Red,,,,Live-Comment 21,
Live-Host-22,host,10.16.0.22,255.255.255.255,Red,,,,Live-Comment 22,
Live-Host-23,host,10.16.0.23,255.255.255.255,Red,,,,Live-Comment 23,
Live-Host-24,host,10.16.0.24,255.255.255.255,Red,,,,Live-Comment 24,
Live-Host-25,host,10.16.0.25,255.255.255.255,Red,,,,Live-Comment 25,
Live-Host-26,host,10.16.0.26,255.255.255.255,Red,,,,Live-Comment 26,
Live-Host-27,host,10.16.0.27,255.255.255.255,Red,,,,Live-Comment 27,
Live-Host-28,host,10.16.0.28,255.255.255.255,Red,,,,Live-Comment 28,
Live-Host-29,host,10.16.0.29,255.255.255.255,Red,,,,Live-Comment 29,
Live-Host-30,host,10.16.0.30,255.255.255.255,Red,,,,Live-Comment 30,
Live-Host-31,host,10.16.0.31,255.255.255.255,Red,,,,Live-Comment 31,
Live-Host-32,host,10.16.0.32,255.255.255.255,Red,,,,Live-Comment 32,
Live-Host-33,host,10.16.0.33,255.255.255.255,Red,,,,Live-Comment 33,
Live-Host-34,host,10.16.0.34,255.255.255.255,Red,,,,Live-Comment 34,
Live-Host-35,host,10.16.0.35,255.255.255.255,Red,,,,Live-Comment 35,
Live-Host-36,host,10.16.0.36,255.255.255.255,Red,,,,Live-Comment 36,
Live-Host-37,host,10.16.0.37,255.255.255.255,Red,,,,Live-Comment 37,
Live-Host-38,host,10.16.0.38,255.255.255.255,Red,,,,Live-Comment 38,
Live-Host-39,host,10.16.0.39,255.255.255.255,Red,,,,Live-Comment 39,
Live-Host-40,host,10.16.0.40,255.255.255.255,Red,,,,Live-Comment 40,
Live-Host-41,host,10.16.0.41,255.255.255.255,Red,,,,Live-Comment 41,
Live-Host-42,host,10.16.0.42,255.255.255.255,Red,,,,Live-Comment 42,
Live-Host-43,host,10.16.0.43,255.255.255.255,Red,,,,Live-Comment 43,
Live-Host-44,host,10.16.0.44,255.255.255.255,Red,,,,Live-Comment 44,
Live-Host-45,host,10.16.0.45,255.255.255.255,Red,,,,Live-Comment 45,
Live-Host-46,host,10.16.0.46,255.255.255.255,Red,,,,Live-Comment 46,
Live-Host-47,host,10.16.0.47,255.255.255.255,Red,,,,Live-Comment 47,
Live-Host-48,host,10.16.0.48,255.255.255.255,Red,,,,Live-Comment 48,
Live-Host-49,host,10.16.0.49,255.255.255.255,Red,,,,Live-Comment 49,
Live-Host-50,host,10.16.0.50,255.255.255.255,Red,,,,Live-Comment 50,
Live-Host-51,host,10.16.0.51,255.255.255.255,Red,,,,Live-Comment 51,
Live-Host-52,host,10.16.0.52,255.255.255.255,Red,,,,Live-Comment 52,
Live-Host-53,host,10.16.0.53,255.255.255.255,Red,,,,Live-Comment 53,
Live-Host-54,host,10.16.0.54,255.255.255.255,Red,,,,Live-Comment 54,
Live-Host-55,host,10.16.0.55,255.255.255.255,Red,,,,Live-Comment 55,
Live-Host-56,host,10.16.0.56,255.255.255.255,Red,,,,Live-Comment 56,
Live-Host-57,host,10.16.0.57,255.255.255.255,Red,,,,Live-Comment 57,
Live-Host-58,host,10.16.0.58,255.255.255.255,Red,,,,Live-Comment 58,
Live-Host-59,host,10.16.0.59,255.255.255.255,Red,,,,Live-Comment 59,
Live-Host-60,host,10.16.0.60,255.255.255.255,Red,,,,Live-Comment 60,
Live-Host-61,host,10.16.0.61,255.255.255.255,Red,,,,Live-Comment 61,
Live-Host-62,host,10.16.0.62,255.255.255.255,Red,,,,Live-Comment 62,
Live-Host-63,host,10.16.0.63,255.255.255.255,Red,,,,Live-Comment 63,
Live-Host-64,host,10.16.0.64,255.255.255.255,Red,,,,Live-Comment 64,
Live-Host-65,host,10.16.0.65,255.255.255.255,Red,,,,Live-Comment 65,
Live-Host-66,host,10.16.0.66,255.255.255.255,Red,,,,Live-Comment 66,
Live-Host-67,host,10.16.0.67,255.255.255.255,Red,,,,Live-Comment 67,
Live-Host-68,host,10.16.0.68,255.255.255.255,Red,,,,Live-Comment 68,
Live-Host-69,host,10.16.0.69,255.255.255.255,Red,,,,Live-Comment 69,
Live-Host-70,host,10.16.0.70,255.255.255.255,Red,,,,Live-Comment 70,
Live-Host-71,host,10.16.0.71,255.255.255.255,Red,,,,Live-Comment 71,
Live-Host-72,host,10.16.0.72,255.255.255.255,Red,,,,Live-Comment 72,
Live-Host-73,host,10.16.0.73,255.255.255.255,Red,,,,Live-Comment 73,
Live-Host-74,host,10.16.0.74,255.255.255.255,Red,,,,Live-Comment 74,
Live-Host-75,host,10.16.0.75,255.255.255.255,Red,,,,Live-Comment 75,
Live-Host-76,host,10.16.0.76,255.255.255.255,Red,,,,Live-Comment 76,
Live-Host-77,host,10.16.0.77,255.255.255.255,Red,,,,Live-Comment 77,
Live-Host-78,host,10.16.0.78,255.255.255.255,Red,,,,Live-Comment 78,
Live-Host-79,host,10.16.0.79,255.255.255.255,Red,,,,Live-Comment 79,
Live-Host-80,host,10.16.0.80,255.255.255.255,Red,,,,Live-Comment 80,
Live-Host-81,host,10.16.0.81,255.255.255.255,Red,,,,Live-Comment 81,
Live-Host-82,host,10.16.0.82,255.255.255.255,Red,,,,Live-Comment 82,
Live-Host-83,host,10.16.0.83,255.255.255.255,Red,,,,Live-Comment 83,
Live-Host-84,host,10.16.0.84,255.255.255.255,Red,,,,Live-Comment 84,
Live-Host-85,host,10.16.0.85,255.255.255.255,Red,,,,Live-Comment 85,
Live-Host-86,host,10.16.0.86,255.255.255.255,Red,,,,Live-Comment 86,
Live-Host-87,host,10.16.0.87,255.255.255.255,Red,,,,Live-Comment 87,
Live-Host-88,host,10.16.0.88,255.255.255.255,Red,,,,Live-Comment 88,
Live-Host-89,host,10.16.0.89,255.255.255.255,Red,,,,Live-Comment 89,
Live-Host-90,host,10.16.0.90,255.255.255.255,Red,,,,Live-Comment 90,
Live-Host-91,host,10.16.0.91,255.255.255.255,Red,,,,Live-Comment 91,
Live-Host-92,host,10.16.0.92,255.255.255.255,Red,,,,Live-Comment 92,
Live-Host-93,host,10.16.0.93,255.255.255.255,Red,,,,Live-Comment 93,
Live-Host-94,host,10.16.0.94,255.255.255.255,Red,,,,Live-Comment 94,
Live-Host-95,host,10.16.0.95,255.255.255.255,Red,,,,Live-Comment 95,
Live-Host-96,host,10.16.0.96,255.255.255.255,Red,,,,Live-Comment 96,
Live-Host-97,host,10.16.0.97,255.255.255.255,Red,,,,Live-Comment 97,
Live-Host-98,host,10.16.0.98,255.255.255.255,Red,,,,Live-Comment 98,
Live-Host-99,host,10.16.0.99,255.255.255.255,Red,,,,Live-Comment 99,
Live-Host-100,host,10.16.0.100,255.255.255.255,Red,,,,Live-Comment 100,
Live-Host-101,host,10.16.0.101,255.255.255.255,Red,,,,Live-Comment 101,
Live-Host-102,host,10.16.0.102,255.255.255.255,Red,,,,Live-Comment 102,
Live-Host-103,host,10.16.0.103,255.255.255.255,Red,,,,Live-Comment 103,
Live-Host-104,host,10.16.0.104,255.255.255.255,Red,,,,Live-Comment 104,
Live-Host-105,host,10.16.0.105,255.255.255.255,Red,,,,Live-Comment 105,
Live-Host-106,host,10.16.0.106,255.255.255.255,Red,,,,Live-Comment 106,
Live-Host-107,host,10.16.0.107,255.255.255.255,Red,,,,Live-Comment 107,
Live-Host-108,host,10.16.0.108,255.255.255.255,Red,,,,Live-Comment 108,
Live-Host-109,host,10.16.0.109,255.255.255.255,Red,,,,Live-Comment 109,
Live-Host-110,host,10.16.0.110,255.255.255.255,Red,,,,Live-Comment 110,
Live-Host-111,host,10.16.0.111,255.255.255.255,Red,,,,Live-Comment 111,
Live-Host-112,host,10.16.0.112,255.255.255.255,Red,,,,Live-Comment 112,
Live-Host-113,host,10.16.0.113,255.255.255.255,Red,,,,Live-Comment 113,
Live-Host-114,host,10.16.0.114,255.255.255.255,Red,,,,Live-Comment 114,
Live-Host-115,host,10.16.0.115,255.255.255.255,Red,,,,Live-Comment 115,
Live-Host-116,host,10.16.0.116,255.255.255.255,Red,,,,Live-Comment 116,
Live-Host-117,host,10.16.0.117,255.255.255.255,Red,,,,Live-Comment 117,
Live-Host-118,host,10.16.0.118,255.255.255.255,Red,,,,Live-Comment 118,
Live-Host-119,host,10.16.0.119,255.255.255.255,Red,,,,Live-Comment 119,
Live-Host-120,host,10.16.0.120,255.255.255.255,Red,,,,Live-Comment 120,
Live-Host-121,host,10.16.0.121,255.255.255.255,Red,,,,Live-Comment 121,
Live-Host-122,host,10.16.0.122,255.255.255.255,Red,,,,Live-Comment 122,
Live-Host-123,host,10.16.0.123,255.255.255.255,Red,,,,Live-Comment 123,
Live-Host-124,host,10.16.0.124,255.255.255.255,Red,,,,Live-Comment 124,
Live-Host-125,host,10.16.0.125,255.255.255.255,Red,,,,Live-Comment 125,
Live-Host-126,host,10.16.0.126,255.255.255.255,Red,,,,Live-Comment 126,
Live-Host-127,host,10.16.0.127,255.255.255.255,Red,,,,Live-Comment 127,
Live-Host-128,host,10.16.0.128,255.255.255.255,Red,,,,Live-Comment 128,
Live-Host-129,host,10.16.0.129,255.255.255.255,Red,,,,Live-Comment 129,
Live-Host-130,host,10.16.0.130,255.255.255.255,Red,,,,Live-Comment 130,
Live-Host-131,host,10.16.0.131,255.255.255.255,Red,,,,Live-Comment 131,
Live-Host-132,host,10.16.0.132,255.255.255.255,Red,,,,Live-Comment 132,
Live-Host-133,host,10.16.0.133,255.255.255.255,Red,,,,Live-Comment 133,
Live-Host-134,host,10.16.0.134,255.255.255.255,Red,,,,Live-Comment 134,
Live-Host-135,host,10.16.0.135,255.255.255.255,Red,,,,Live-Comment 135,
Live-Host-136,host,10.16.0.136,255.255.255.255,Red,,,,Live-Comment 136,
Live-Host-137,host,10.16.0.137,255.255.255.255,Red,,,,Live-Comment 137,
Live-Host-138,host,10.16.0.138,255.255.255.255,Red,,,,Live-Comment 138,
Live-Host-139,host,10.16.0.139,255.255.255.255,Red,,,,Live-Comment 139,
Live-Host-140,host,10.16.0.140,255.255.255.255,Red,,,,Live-Comment 140,
Live-Host-141,host,10.16.0.141,255.255.255.255,Red,,,,Live-Comment 141,
Live-Host-142,host,10.16.0.142,255.255.255.255,Red,,,,Live-Comment 142,
Live-Host-143,host,10.16.0.143,255.255.255.255,Red,,,,Live-Comment 143,
Live-Host-144,host,10.16.0.144,255.255.255.255,Red,,,,Live-Comment 144,
Live-Host-145,host,10.16.0.145,255.255.255.255,Red,,,,Live-Comment 145,
Live-Host-146,host,10.16.0.146,255.255.255.255,Red,,,,Live-Comment 146,
Live-Host-147,host,10.16.0.147,255.255.255.255,Red,,,,Live-Comment 147,
Live-Host-148,host,10.16.0.148,255.255.255.255,Red,,,,Live-Comment 148,
Live-Host-149,host,10.16.0.149,255.255.255.255,Red,,,,Live-Comment 149,
Live-Host-150,host,10.16.0.150,255.255.255.255,Red,,,,Live-Comment 150,
Live-Host-151,host,10.16.0.151,255.255.255.255,Red,,,,Live-Comment 151,
Live-Host-152,host,10.16.0.152,255.255.255.255,Red,,,,Live-Comment 152,
Live-Host-153,host,10.16.0.153,255.255.255.255,Red,,,,Live-Comment 153,
Live-Host-154,host,10.16.0.154,255.255.255.255,Red,,,,Live-Comment 154,
Live-Host-155,host,10.16.0.155,255.255.255.255,Red,,,,Live-Comment 155,
Live-Host-156,host,10.16.0.156,255.255.255.255,Red,,,,Live-Comment 156,
Live-Host-157,host,10.16.0.157,255.255.255.255,Red,,,,Live-Comment 157,
Live-Host-158,host,10.16.0.158,255.255.255.255,Red,,,,Live-Comment 158,
Live-Host-159,host,10.16.0.159,255.255.255.255,Red,,,,Live-Comment 159,
Live-Host-160,host,10.16.0.160,255.255.255.255,Red,,,,Live-Comment 160,
Live-Host-161,host,10.16.0.161,255.255.255.255,Red,,,,Live-Comment 161,
Live-Host-162,host,10.16.0.162,255.255.255.255,Red,,,,Live-Comment 162,
Live-Host-163,host,10.16.0.163,255.255.255.255,Red,,,,Live-Comment 163,
Live-Host-164,host,10.16.0.164,255.255.255.255,Red,,,,Live-Comment 164,
Live-Host-165,host,10.16.0.165,255.255.255.255,Red,,,,Live-Comment 165,
Live-Host-166,host,10.16.0.166,255.255.255.255,Red,,,,Live-Comment 166,
Live-Host-167,host,10.16.0.167,255.255.255.255,Red,,,,Live-Comment 167,
Live-Host-168,host,10.16.0.168,255.255.255.255,Red,,,,Live-Comment 168,
Live-Host-169,host,10.16.0.169,255.255.255.255,Red,,,,Live-Comment 169,
Live-Host-170,host,10.16.0.170,255.255.255.255,Red,,,,Live-Comment 170,
Live-Host-171,host,10.16.0.171,255.255.255.255,Red,,,,Live-Comment 171,
Live-Host-172,host,10.16.0.172,255.255.255.255,Red,,,,Live-Comment 172,
Live-Host-173,host,10.16.0.173,255.255.255.255,Red,,,,Live-Comment 173,
Live-Host-174,host,10.16.0.174,255.255.255.255,Red,,,,Live-Comment 174,
Live-Host-175,host,10.16.0.175,255.255.255.255,Red,,,,Live-Comment 175,
Live-Host-176,host,10.16.0.176,255.255.255.255,Red,,,,Live-Comment 176,
Live-Host-177,host,10.16.0.177,255.255.255.255,Red,,,,Live-Comment 177,
Live-Host-178,host,10.16.0.178,255.255.255.255,Red,,,,Live-Comment 178,
Live-Host-179,host,10.16.0.179,255.255.255.255,Red,,,,Live-Comment 179,
Live-Host-180,host,10.16.0.180,255.255.255.255,Red,,,,Live-Comment 180,
Live-Host-181,host,10.16.0.181,255.255.255.255,Red,,,,Live-Comment 181,
Live-Host-182,host,10.16.0.182,255.255.255.255,Red,,,,Live-Comment 182,
Live-Host-183,host,10.16.0.183,255.255.255.255,Red,,,,Live-Comment 183,
Live-Host-184,host,10.16.0.184,255.255.255.255,Red,,,,Live-Comment 184,
Live-Host-185,host,10.16.0.185,255.255.255.255,Red,,,,Live-Comment 185,
Live-Host-186,host,10.16.0.186,255.255.255.255,Red,,,,Live-Comment 186,
Live-Host-187,host,10.16.0.187,255.255.255.255,Red,,,,Live-Comment 187,
Live-Host-188,host,10.16.0.188,255.255.255.255,Red,,,,Live-Comment 188,
Live-Host-189,host,10.16.0.189,255.255.255.255,Red,,,,Live-Comment 189,
Live-Host-190,host,10.16.0.190,255.255.255.255,Red,,,,Live-Comment 190,
Live-Host-191,host,10.16.0.191,255.255.255.255,Red,,,,Live-Comment 191,
Live-Host-192,host,10.16.0.192,255.255.255.255,Red,,,,Live-Comment 192,
Live-Host-193,host,10.16.0.193,255.255.255.255,Red,,,,Live-Comment 193,
Live-Host-194,host,10.16.0.194,255.255.255.255,Red,,,,Live-Comment 194,
Live-Host-195,host,10.16.0.195,255.255.255.255,Red,,,,Live-Comment 195,
Live-Host-196,host,10.16.0.196,255.255.255.255,Red,,,,Live-Comment 196,
Live-Host-197,host,10.16.0.197,255.255.255.255,Red,,,,Live-Comment 197,
Live-Host-198,host,10.16.0.198,255.255.255.255,Red,,,,Live-Comment 198,
Live-Host-199,host,10.16.0.199,255.255.255.255,Red,,,,Live-Comment 199,
Live-Host-200,host,10.16.0.200,255.255.255.255,Red,,,,Live-Comment 200,
Live-Host-201,host,10.16.0.201,255.255.255.255,Red,,,,Live-Comment 201,
Live-Host-202,host,10.16.0.202,255.255.255.255,Red,,,,Live-Comment 202,
Live-Host-203,host,10.16.0.203,255.255.255.255,Red,,,,Live-Comment 203,
Live-Host-204,host,10.16.0.204,255.255.255.255,Red,,,,Live-Comment 204,
Live-Host-205,host,10.16.0.205,255.255.255.255,Red,,,,Live-Comment 205,
Live-Host-206,host,10.16.0.206,255.255.255.255,Red,,,,Live-Comment 206,
Live-Host-207,host,10.16.0.207,255.255.255.255,Red,,,,Live-Comment 207,
Live-Host-208,host,10.16.0.208,255.255.255.255,Red,,,,Live-Comment 208,
Live-All-Host,host,10.16.0.209,255.255.255.255,Red,,,,Live-Comment 209,
Test-Host-1,host,10.68.193.1,255.255.255.255,Green,,,,Test-Comment 1,
Test-Host-2,host,10.68.193.2,255.255.255.255,Green,,,,Test-Comment 2,
Test-Host-3,host,10.68.193.3,255.255.255.255,Green,,,,Test-Comment 3,
Test-Host-4,host,10.68.193.4,255.255.255.255,Green,,,,Test-Comment 4,
Test-Host-5,host,10.68.193.5,255.255.255.255,Green,,,,Test-Comment 5,
Test-Host-6,host,10.68.193.6,255.255.255.255,Green,,,,Test-Comment 6,
Test-Host-7,host,10.68.193.7,255.255.255.255,Green,,,,Test-Comment 7,
Test-Host-8,host,10.68.193.8,255.255.255.255,Green,,,,Test-Comment 8,
Test-Host-9,host,10.68.193.9,255.255.255.255,Green,,,,Test-Comment 9,
Test-Host-10,host,10.68.193.10,255.255.255.255,Green,,,,Test-Comment 10,
Test-Host-11,host,10.68.193.11,255.255.255.255,Green,,,,Test-Comment 11,
Test-Host-12,host,10.68.193.12,255.255.255.255,Green,,,,Test-Comment 12,
Test-Host-13,host,10.68.193.13,255.255.255.255,Green,,,,Test-Comment 13,
Test-Host-14,host,10.68.193.14,255.255.255.255,Green,,,,Test-Comment 14,
Test-Host-15,host,10.68.193.15,255.255.255.255,Green,,,,Test-Comment 15,
Test-Host-16,host,10.68.193.16,255.255.255.255,Green,,,,Test-Comment 16,
Test-Host-17,host,10.68.193.17,255.255.255.255,Green,,,,Test-Comment 17,
Test-Host-18,host,10.68.193.18,255.255.255.255,Green,,,,Test-Comment 18,
Test-Host-19,host,10.68.193.19,255.255.255.255,Green,,,,Test-Comment 19,
Test-Host-20,host,10.68.193.20,255.255.255.255,Green,,,,Test-Comment 20,
Test-Host-21,host,10.68.193.21,255.255.255.255,Green,,,,Test-Comment 21,
Test-Host-22,host,10.68.193.22,255.255.255.255,Green,,,,Test-Comment 22,
Test-Host-23,host,10.68.193.23,255.255.255.255,Green,,,,Test-Comment 23,
Test-Host-24,host,10.68.193.24,255.255.255.255,Green,,,,Test-Comment 24,
Test-Host-25,host,10.68.193.25,255.255.255.255,Green,,,,Test-Comment 25,
Test-Host-26,host,10.68.193.26,255.255.255.255,Green,,,,Test-Comment 26,
Test-Host-27,host,10.68.193.27,255.255.255.255,Green,,,,Test-Comment 27,
Test-Host-28,host,10.68.193.28,255.255.255.255,Green,,,,Test-Comment 28,
Test-Host-29,host,10.68.193.29,255.255.255.255,Green,,,,Test-Comment 29,
Test-Host-30,host,10.68.193.30,255.255.255.255,Green,,,,Test-Comment 30,
Test-Host-31,host,10.68.193.31,255.255.255.255,Green,,,,Test-Comment 31,
Test-Host-32,host,10.68.193.32,255.255.255.255,Green,,,,Test-Comment 32,
Test-Host-33,host,10.68.193.33,255.255.255.255,Green,,,,Test-Comment 33,
Test-Host-34,host,10.68.193.34,255.255.255.255,Green,,,,Test-Comment 34,
Test-Host-35,host,10.68.193.35,255.255.255.255,Green,,,,Test-Comment 35,
Test-Host-36,host,10.68.193.36,255.255.255.255,Green,,,,Test-Comment 36,
Test-Host-37,host,10.68.193.37,255.255.255.255,Green,,,,Test-Comment 37,
Test-Host-38,host,10.68.193.38,255.255.255.255,Green,,,,Test-Comment 38,
Test-Host-39,host,10.68.193.39,255.255.255.255,Green,,,,Test-Comment 39,
