GroupTrans-GROUP,group,GroupTrans-Host-5,,gold,,,,,
GroupTrans-GROUP,group,GroupTrans-Host-6,,gold,,,,,
GroupTrans-GROUP,group,GroupTrans-Host-7,,gold,,,,,
GroupTrans-GROUP,group,GroupTrans-Host-8,,gold,,,,,
GroupTrans-GROUP,group,GroupTrans-Host-9,,gold,,,,,
GroupTrans-GROUP,group,GroupTrans-Host-10,,gold,,,,,
GroupTrans-GROUP,group,GroupTrans-Host-11,,gold,,,,,
GroupTrans-GROUP,group,GroupTrans-Host-12,,gold,,,,,
GroupTrans-GROUP,group,GroupTrans-Host-13,,gold,,,,,
GroupTrans-GROUP,group,GroupTrans-Host-14,,gold,,,,,
GroupTrans-GROUP,group,GroupTrans-Net-1,,gold,,,,,
GroupTrans-GROUP,group,GroupTrans-Net-2,,gold,,,,,
Management-Host-1,host,10.0.0.1,255.255.255.255,blue,,,,Comment 1,
Management-Host-2,host,10.0.0.2,255.255.255.255,blue,,,,Comment 2,
Management-Host-3,host,10.0.0.3,255.255.255.255,blue,,,,Comment 3,
Management-Host-4,host,10.0.0.4,255.255.255.255,blue,,,,Comment 4,
Management-Host-5,host,10.0.0.5,255.255.255.255,blue,,,,Comment 5,
Management-Host-6,host,10.0.0.6,255.255.255.255,blue,,,,Comment 6,
Management-Host-7,host,10.0.0.7,255.255.255.255,blue,,,,Comment 7,
Management-Host-8,host,10.0.0.8,255.255.255.255,blue,,,,Comment 8,
Management-Host-9,host,10.0.0.9,255.255.255.255,blue,,,,Comment 9,
Management-Host-10,host,10.0.0.10,255.255.255.255,blue,,,,Comment 10,
Management-Host-11,host,10.0.0.11,255.255.255.255,blue,,,,Comment 11,
Management-Host-12,host,10.0.0.12,255.255.255.255,blue,,,,Comment 12,
Management-Host-13,host,10.0.0.13,255.255.255.255,blue,,,,Comment 13,
Management-Host-14,host,10.0.0.14,255.255.255.255,blue,,,,Comment 14,
Management-Host-15,host,10.0.0.15,255.255.255.255,blue,,,,Comment 15,
Management-Host-16,host,10.0.0.16,255.255.255.255,blue,,,,Comment 16,
Management-Host-17,host,10.0.0.17,255.255.255.255,blue,,,,Comment 17,
Management-Host-18,host,10.0.0.18,255.255.255.255,blue,,,,Comment 18,
Management-Host-19,host,10.0.0.19,255.255.255.255,blue,,,,Comment 19,
Management-Host-20,host,10.0.0.20,255.255.255.255,blue,,,,Comment 20,
Management-Host-21,host,10.0.0.21,255.255.255.255,blue,,,,Comment 21,
Management-Host-22,host,10.0.0.22,255.255.255.255,blue,,,,Comment 22,
Management-Host-23,host,10.0.0.23,255.255.255.255,blue,,,,Comment 23,
Management-Host-24,host,10.0.0.24,255.255.255.255,blue,,,,Comment 24,
Management-Host-25,host,10.0.0.25,255.255.255.255,blue,,,,Comment 25,
Management-Host-26,host,10.0.0.26,255.255.255.255,blue,,,,Comment 26,
Management-Host-27,host,10.0.0.27,255.255.255.255,blue,,,,Comment 27,
Management-Host-28,host,10.0.0.28,255.255.255.255,blue,,,,Comment 28,
Management-Host-29,host,10.0.0.29,255.255.255.255,blue,,,,Comment 29,
Management-Host-30,host,10.0.0.30,255.255.255.255,blue,,,,Comment 30,
Management-Host-31,host,10.0.0.31,255.255.255.255,blue,,,,Comment 31,
Management-Host-32,host,10.0.0.32,255.255.255.255,blue,,,,Comment 32,
Management-Host-33,host,10.0.0.33,255.255.255.255,blue,,,,Comment 33,
Management-Host-34,host,10.0.0.34,255.255.255.255,blue,,,,Comment 34,
Management-Host-35,host,10.0.0.35,255.255.255.255,blue,,,,Comment 35,
Management-Host-36,host,10.0.0.36,255.255.255.255,blue,,,,Comment 36,
Management-Host-37,host,10.0.0.37,255.255.255.255,blue,,,,Comment 37,
Management-Host-38,host,10.0.0.38,255.255.255.255,blue,,,,Comment 38,
Management-Host-39,host,10.0.0.39,255.255.255.255,blue,,,,Comment 39,
Management-Host-40,host,10.0.0.40,255.255.255.255,blue,,,,Comment 40,
Management-Host-41,host,10.0.0.41,255.255.255.255,blue,,,,Comment 41,
Management-Host-42,host,10.0.0.42,255.255.255.255,blue,,,,Comment 42,
Management-Host-43,host,10.0.0.43,255.255.255.255,blue,,,,Comment 43,
Management-All-Host,host,10.0.0.44,255.255.255.255,blue,,,,Comment 44,
Production-Host-1,host,10.16.0.1,255.255.255.255,Red,,,,Production-Comment 1,
Production-Host-2,host,10.16.0.2,255.255.255.255,Red,,,,Production-Comment 2,
Production-Host-3,host,10.16.0.3,255.255.255.255,Red,,,,Production-Comment 3,
Production-Host-4,host,10.16.0.4,255.255.255.255,Red,,,,Production-Comment 4,
Production-Host-5,host,10.16.0.5,255.255.255.255,Red,,,,Production-Comment 5,
Production-Host-6,host,10.16.0.6,255.255.255.255,Red,,,,Production-Comment 6,
Production-Host-7,host,10.16.0.7,255.255.255.255,Red,,,,Production-Comment 7,
Production-Host-8,host,10.16.0.8,255.255.255.255,Red,,,,Production-Comment 8,
Production-Host-9,host,10.16.0.9,255.255.255.255,Red,,,,Production-Comment 9,
Production-Host-10,host,10.16.0.10,255.255.255.255,Red,,,,Production-Comment 10,
Production-Host-11,host,10.16.0.11,255.255.255.255,Red,,,,Production-Comment 11,
Production-Host-12,host,10.16.0.12,255.255.255.255,Red,,,,Production-Comment 12,
Production-Host-13,host,10.16.0.13,255.255.255.255,Red,,,,Production-Comment 13,
Production-Host-14,host,10.16.0.14,255.255.255.255,Red,,,,Production-Comment 14,
Production-Host-15,host,10.16.0.15,255.255.255.255,Red,,,,Production-Comment 15,
Production-Host-16,host,10.16.0.16,255.255.255.255,Red,,,,Production-Comment 16,
Production-Host-17,host,10.16.0.17,255.255.255.255,Red,,,,Production-Comment 17,
Production-Host-18,host,10.16.0.18,255.255.255.255,Red,,,,Production-Comment 18,
Production-Host-19,host,10.16.0.19,255.255.255.255,Red,,,,Production-Comment 19,
Production-Host-20,host,10.16.0.20,255.255.255.255,Red,,,,Production-Comment 20,
Production-Host-21,host,10.16.0.21,255.255.255.255,Red,,,,Production-Comment 21,
Production-Host-22,host,10.16.0.22,255.255.255.255,Red,,,,Production-Comment 22,
Production-Host-23,host,10.16.0.23,255.255.255.255,Red,,,,Production-Comment 23,
Production-Host-24,host,10.16.0.24,255.255.255.255,Red,,,,Production-Comment 24,
Production-Host-25,host,10.16.0.25,255.255.255.255,Red,,,,Production-Comment 25,
Production-Host-26,host,10.16.0.26,255.255.255.255,Red,,,,Production-Comment 26,
Production-Host-27,host,10.16.0.27,255.255.255.255,Red,,,,Production-Comment 27,
Production-Host-28,host,10.16.0.28,255.255.255.255,Red,,,,Production-Comment 28,
Production-Host-29,host,10.16.0.29,255.255.255.255,Red,,,,Production-Comment 29,
Production-Host-30,host,10.16.0.30,255.255.255.255,Red,,,,Production-Comment 30,
Production-Host-31,host,10.16.0.31,255.255.255.255,Red,,,,Production-Comment 31,
Production-Host-32,host,10.16.0.32,255.255.255.255,Red,,,,Production-Comment 32,
Production-Host-33,host,10.16.0.33,255.255.255.255,Red,,,,Production-Comment 33,
Production-Host-34,host,10.16.0.34,255.255.255.255,Red,,,,Production-Comment 34,
Production-Host-35,host,10.16.0.35,255.255.255.255,Red,,,,Production-Comment 35,
Production-Host-36,host,10.16.0.36,255.255.255.255,Red,,,,Production-Comment 36,
Production-Host-37,host,10.16.0.37,255.255.255.255,Red,,,,Production-Comment 37,
Production-Host-38,host,10.16.0.38,255.255.255.255,Red,,,,Production-Comment 38,
Production-Host-39,host,10.16.0.39,255.255.255.255,Red,,,,Production-Comment 39,
Production-Host-40,host,10.16.0.40,255.255.255.255,Red,,,,Production-Comment 40,
Production-Host-41,host,10.16.0.41,255.255.255.255,Red,,,,Production-Comment 41,
Production-Host-42,host,10.16.0.42,255.255.255.255,Red,,,,Production-Comment 42,
Production-Host-43,host,10.16.0.43,255.255.255.255,Red,,,,Production-Comment 43,
Production-Host-44,host,10.16.0.44,255.255.255.255,Red,,,,Production-Comment 44,
Production-Host-45,host,10.16.0.45,255.255.255.255,Red,,,,Production-Comment 45,
Production-Host-46,host,10.16.0.46,255.255.255.255,Red,,,,Production-Comment 46,
Production-Host-47,host,10.16.0.47,255.255.255.255,Red,,,,Production-Comment 47,
Production-Host-48,host,10.16.0.48,255.255.255.255,Red,,,,Production-Comment 48,
Production-Host-49,host,10.16.0.49,255.255.255.255,Red,,,,Production-Comment 49,
Production-Host-50,host,10.16.0.50,255.255.255.255,Red,,,,Production-Comment 50,
Production-Host-51,host,10.16.0.51,255.255.255.255,Red,,,,Production-Comment 51,
Production-Host-52,host,10.16.0.52,255.255.255.255,Red,,,,Production-Comment 52,
Production-Host-53,host,10.16.0.53,255.255.255.255,Red,,,,Production-Comment 53,
Production-Host-54,host,10.16.0.54,255.255.255.255,Red,,,,Production-Comment 54,
Production-Host-55,host,10.16.0.55,255.255.255.255,Red,,,,Production-Comment 55,
Production-Host-56,host,10.16.0.56,255.255.255.255,Red,,,,Production-Comment 56,
Production-Host-57,host,10.16.0.57,255.255.255.255,Red,,,,Production-Comment 57,
Production-Host-58,host,10.16.0.58,255.255.255.255,Red,,,,Production-Comment 58,
Production-Host-59,host,10.16.0.59,255.255.255.255,Red,,,,Production-Comment 59,
Production-Host-60,host,10.16.0.60,255.255.255.255,Red,,,,Production-Comment 60,
Production-Host-61,host,10.16.0.61,255.255.255.255,Red,,,,Production-Comment 61,
Production-Host-62,host,10.16.0.62,255.255.255.255,Red,,,,Production-Comment 62,
Production-Host-63,host,10.16.0.63,255.255.255.255,Red,,,,Production-Comment 63,
Production-Host-64,host,10.16.0.64,255.255.255.255,Red,,,,Production-Comment 64,
Production-Host-65,host,10.16.0.65,255.255.255.255,Red,,,,Production-Comment 65,
Production-Host-66,host,10.16.0.66,255.255.255.255,Red,,,,Production-Comment 66,
Production-Host-67,host,10.16.0.67,255.255.255.255,Red,,,,Production-Comment 67,
Production-Host-68,host,10.16.0.68,255.255.255.255,Red,,,,Production-Comment 68,
Production-Host-69,host,10.16.0.69,255.255.255.255,Red,,,,Production-Comment 69,
Production-Host-70,host,10.16.0.70,255.255.255.255,Red,,,,Production-Comment 70,
Production-Host-71,host,10.16.0.71,255.255.255.255,Red,,,,Production-Comment 71,
Production-Host-72,host,10.16.0.72,255.255.255.255,Red,,,,Production-Comment 72,
Production-Host-73,host,10.16.0.73,255.255.255.255,Red,,,,Production-Comment 73,
Production-Host-74,host,10.16.0.74,255.255.255.255,Red,,,,Production-Comment 74,
Production-Host-75,host,10.16.0.75,255.255.255.255,Red,,,,Production-Comment 75,
Production-Host-76,host,10.16.0.76,255.255.255.255,Red,,,,Production-Comment 76,
Production-Host-77,host,10.16.0.77,255.255.255.255,Red,,,,Production-Comment 77,
Production-Host-78,host,10.16.0.78,255.255.255.255,Red,,,,Production-Comment 78,
Production-Host-79,host,10.16.0.79,255.255.255.255,Red,,,,Production-Comment 79,
Production-Host-80,host,10.16.0.80,255.255.255.255,Red,,,,Production-Comment 80,
Production-Host-81,host,10.16.0.81,255.255.255.255,Red,,,,Production-Comment 81,
Production-Host-82,host,10.16.0.82,255.255.255.255,Red,,,,Production-Comment 82,
Production-Host-83,host,10.16.0.83,255.255.255.255,Red,,,,Production-Comment 83,
Production-Host-84,host,10.16.0.84,255.255.255.255,Red,,,,Production-Comment 84,
Production-Host-85,host,10.16.0.85,255.255.255.255,Red,,,,Production-Comment 85,
Production-Host-86,host,10.16.0.86,255.255.255.255,Red,,,,Production-Comment 86,
Production-Host-87,host,10.16.0.87,255.255.255.255,Red,,,,Production-Comment 87,
Production-Host-88,host,10.16.0.88,255.255.255.255,Red,,,,Production-Comment 88,
Production-Host-89,host,10.16.0.89,255.255.255.255,Red,,,,Production-Comment 89,
Production-Host-90,host,10.16.0.90,255.255.255.255,Red,,,,Production-Comment 90,
Production-Host-91,host,10.16.0.91,255.255.255.255,Red,,,,Production-Comment 91,
Production-Host-92,host,10.16.0.92,255.255.255.255,Red,,,,Production-Comment 92,
Production-Host-93,host,10.16.0.93,255.255.255.255,Red,,,,Production-Comment 93,
Production-Host-94,host,10.16.0.94,255.255.255.255,Red,,,,Production-Comment 94,
Production-Host-95,host,10.16.0.95,255.255.255.255,Red,,,,Production-Comment 95,
Production-Host-96,host,10.16.0.96,255.255.255.255,Red,,,,Production-Comment 96,
Production-Host-97,host,10.16.0.97,255.255.255.255,Red,,,,Production-Comment 97,
Production-Host-98,host,10.16.0.98,255.255.255.255,Red,,,,Production-Comment 98,
Production-Host-99,host,10.16.0.99,255.255.255.255,Red,,,,Production-Comment 99,
Production-Host-100,host,10.16.0.100,255.255.255.255,Red,,,,Production-Comment 100,
Production-Host-101,host,10.16.0.101,255.255.255.255,Red,,,,Production-Comment 101,
Production-Host-102,host,10.16.0.102,255.255.255.255,Red,,,,Production-Comment 102,
Production-Host-103,host,10.16.0.103,255.255.255.255,Red,,,,Production-Comment 103,
Production-Host-104,host,10.16.0.104,255.255.255.255,Red,,,,Production-Comment 104,
Production-Host-105,host,10.16.0.105,255.255.255.255,Red,,,,Production-Comment 105,
Production-Host-106,host,10.16.0.106,255.255.255.255,Red,,,,Production-Comment 106,
Production-Host-107,host,10.16.0.107,255.255.255.255,Red,,,,Production-Comment 107,
Production-Host-108,host,10.16.0.108,255.255.255.255,Red,,,,Production-Comment 108,
Production-Host-109,host,10.16.0.109,255.255.255.255,Red,,,,Production-Comment 109,
Production-Host-110,host,10.16.0.110,255.255.255.255,Red,,,,Production-Comment 110,
Production-Host-111,host,10.16.0.111,255.255.255.255,Red,,,,Production-Comment 111,
Production-Host-112,host,10.16.0.112,255.255.255.255,Red,,,,Production-Comment 112,
Production-Host-113,host,10.16.0.113,255.255.255.255,Red,,,,Production-Comment 113,
Production-Host-114,host,10.16.0.114,255.255.255.255,Red,,,,Production-Comment 114,
Production-Host-115,host,10.16.0.115,255.255.255.255,Red,,,,Production-Comment 115,
Production-Host-116,host,10.16.0.116,255.255.255.255,Red,,,,Production-Comment 116,
Production-Host-117,host,10.16.0.117,255.255.255.255,Red,,,,Production-Comment 117,
Production-Host-118,host,10.16.0.118,255.255.255.255,Red,,,,Production-Comment 118,
Production-Host-119,host,10.16.0.119,255.255.255.255,Red,,,,Production-Comment 119,
Production-Host-120,host,10.16.0.120,255.255.255.255,Red,,,,Production-Comment 120,
Production-Host-121,host,10.16.0.121,255.255.255.255,Red,,,,Production-Comment 121,
Production-Host-122,host,10.16.0.122,255.255.255.255,Red,,,,Production-Comment 122,
Production-Host-123,host,10.16.0.123,255.255.255.255,Red,,,,Production-Comment 123,
Production-Host-124,host,10.16.0.124,255.255.255.255,Red,,,,Production-Comment 124,
Production-Host-125,host,10.16.0.125,255.255.255.255,Red,,,,Production-Comment 125,
Production-Host-126,host,10.16.0.126,255.255.255.255,Red,,,,Production-Comment 126,
Production-Host-127,host,10.16.0.127,255.255.255.255,Red,,,,Production-Comment 127,
Production-Host-128,host,10.16.0.128,255.255.255.255,Red,,,,Production-Comment 128,
Production-Host-129,host,10.16.0.129,255.255.255.255,Red,,,,Production-Comment 129,
Production-Host-130,host,10.16.0.130,255.255.255.255,Red,,,,Production-Comment 130,
Production-Host-131,host,10.16.0.131,255.255.255.255,Red,,,,Production-Comment 131,
Production-Host-132,host,10.16.0.132,255.255.255.255,Red,,,,Production-Comment 132,
Production-Host-133,host,10.16.0.133,255.255.255.255,Red,,,,Production-Comment 133,
Production-Host-134,host,10.16.0.134,255.255.255.255,Red,,,,Production-Comment 134,
Production-Host-135,host,10.16.0.135,255.255.255.255,Red,,,,Production-Comment 135,
Production-Host-136,host,10.16.0.136,255.255.255.255,Red,,,,Production-Comment 136,
Production-Host-137,host,10.16.0.137,255.255.255.255,Red,,,,Production-Comment 137,
Production-Host-138,host,10.16.0.138,255.255.255.255,Red,,,,Production-Comment 138,
Production-Host-139,host,10.16.0.139,255.255.255.255,Red,,,,Production-Comment 139,
Production-Host-140,host,10.16.0.140,255.255.255.255,Red,,,,Production-Comment 140,
Production-Host-141,host,10.16.0.141,255.255.255.255,Red,,,,Production-Comment 141,
Production-Host-142,host,10.16.0.142,255.255.255.255,Red,,,,Production-Comment 142,
Production-Host-143,host,10.16.0.143,255.255.255.255,Red,,,,Production-Comment 143,
Production-Host-144,host,10.16.0.144,255.255.255.255,Red,,,,Production-Comment 144,
Production-Host-145,host,10.16.0.145,255.255.255.255,Red,,,,Production-Comment 145,
Production-Host-146,host,10.16.0.146,255.255.255.255,Red,,,,Production-Comment 146,
Production-Host-147,host,10.16.0.147,255.255.255.255,Red,,,,Production-Comment 147,
Production-Host-148,host,10.16.0.148,255.255.255.255,Red,,,,Production-Comment 148,
Production-Host-149,host,10.16.0.149,255.255.255.255,Red,,,,Production-Comment 149,
Production-Host-150,host,10.16.0.150,255.255.255.255,Red,,,,Production-Comment 150,
Production-Host-151,host,10.16.0.151,255.255.255.255,Red,,,,Production-Comment 151,
Production-Host-152,host,10.16.0.152,255.255.255.255,Red,,,,Production-Comment 152,
Production-Host-153,host,10.16.0.153,255.255.255.255,Red,,,,Production-Comment 153,
Production-Host-154,host,10.16.0.154,255.255.255.255,Red,,,,Production-Comment 154,
Production-Host-155,host,10.16.0.155,255.255.255.255,Red,,,,Production-Comment 155,
Production-Host-156,host,10.16.0.156,255.255.255.255,Red,,,,Production-Comment 156,
Production-Host-157,host,10.16.0.157,255.255.255.255,Red,,,,Production-Comment 157,
Production-Host-158,host,10.16.0.158,255.255.255.255,Red,,,,Production-Comment 158,
Production-Host-159,host,10.16.0.159,255.255.255.255,Red,,,,Production-Comment 159,
Production-Host-160,host,10.16.0.160,255.255.255.255,Red,,,,Production-Comment 160,
Production-Host-161,host,10.16.0.161,255.255.255.255,Red,,,,Production-Comment 161,
Production-Host-162,host,10.16.0.162,255.255.255.255,Red,,,,Production-Comment 162,
Production-Host-163,host,10.16.0.163,255.255.255.255,Red,,,,Production-Comment 163,
Production-Host-164,host,10.16.0.164,255.255.255.255,Red,,,,Production-Comment 164,
Production-Host-165,host,10.16.0.165,255.255.255.255,Red,,,,Production-Comment 165,
Production-Host-166,host,10.16.0.166,255.255.255.255,Red,,,,Production-Comment 166,
Production-Host-167,host,10.16.0.167,255.255.255.255,Red,,,,Production-Comment 167,
Production-Host-168,host,10.16.0.168,255.255.255.255,Red,,,,Production-Comment 168,
Production-Host-169,host,10.16.0.169,255.255.255.255,Red,,,,Production-Comment 169,
Production-Host-170,host,10.16.0.170,255.255.255.255,Red,,,,Production-Comment 170,
Production-Host-171,host,10.16.0.171,255.255.255.255,Red,,,,Production-Comment 171,
Production-Host-172,host,10.16.0.172,255.255.255.255,Red,,,,Production-Comment 172,
Production-Host-173,host,10.16.0.173,255.255.255.255,Red,,,,Production-Comment 173,
Production-Host-174,host,10.16.0.174,255.255.255.255,Red,,,,Production-Comment 174,
Production-Host-175,host,10.16.0.175,255.255.255.255,Red,,,,Production-Comment 175,
Production-Host-176,host,10.16.0.176,255.255.255.255,Red,,,,Production-Comment 176,
Production-Host-177,host,10.16.0.177,255.255.255.255,Red,,,,Production-Comment 177,
Production-Host-178,host,10.16.0.178,255.255.255.255,Red,,,,Production-Comment 178,
Production-Host-179,host,10.16.0.179,255.255.255.255,Red,,,,Production-Comment 179,
Production-Host-180,host,10.16.0.180,255.255.255.255,Red,,,,Production-Comment 180,
Production-Host-181,host,10.16.0.181,255.255.255.255,Red,,,,Production-Comment 181,
Production-Host-182,host,10.16.0.182,255.255.255.255,Red,,,,Production-Comment 182,
Production-Host-183,host,10.16.0.183,255.255.255.255,Red,,,,Production-Comment 183,
Production-Host-184,host,10.16.0.184,255.255.255.255,Red,,,,Production-Comment 184,
Production-Host-185,host,10.16.0.185,255.255.255.255,Red,,,,Production-Comment 185,
Production-Host-186,host,10.16.0.186,255.255.255.255,Red,,,,Production-Comment 186,
Production-Host-187,host,10.16.0.187,255.255.255.255,Red,,,,Production-Comment 187,
Production-Host-188,host,10.16.0.188,255.255.255.255,Red,,,,Production-Comment 188,
Production-Host-189,host,10.16.0.189,255.255.255.255,Red,,,,Production-Comment 189,
Production-Host-190,host,10.16.0.190,255.255.255.255,Red,,,,Production-Comment 190,
Production-Host-191,host,10.16.0.191,255.255.255.255,Red,,,,Production-Comment 191,
Production-Host-192,host,10.16.0.192,255.255.255.255,Red,,,,Production-Comment 192,
Production-Host-193,host,10.16.0.193,255.255.255.255,Red,,,,Production-Comment 193,
Production-Host-194,host,10.16.0.194,255.255.255.255,Red,,,,Production-Comment 194,
Production-Host-195,host,10.16.0.195,255.255.255.255,Red,,,,Production-Comment 195,
Production-Host-196,host,10.16.0.196,255.255.255.255,Red,,,,Production-Comment 196,
Production-Host-197,host,10.16.0.197,255.255.255.255,Red,,,,Production-Comment 197,
Production-Host-198,host,10.16.0.198,255.255.255.255,Red,,,,Production-Comment 198,
Production-Host-199,host,10.16.0.199,255.255.255.255,Red,,,,Production-Comment 199,
Production-Host-200,host,10.16.0.200,255.255.255.255,Red,,,,Production-Comment 200,
Production-Host-201,host,10.16.0.201,255.255.255.255,Red,,,,Production-Comment 201,
Production-Host-202,host,10.16.0.202,255.255.255.255,Red,,,,Production-Comment 202,
Production-Host-203,host,10.16.0.203,255.255.255.255,Red,,,,Production-Comment 203,
Production-Host-204,host,10.16.0.204,255.255.255.255,Red,,,,Production-Comment 204,
Production-Host-205,host,10.16.0.205,255.255.255.255,Red,,,,Production-Comment 205,
Production-Host-206,host,10.16.0.206,255.255.255.255,Red,,,,Production-Comment 206,
Production-Host-207,host,10.16.0.207,255.255.255.255,Red,,,,Production-Comment 207,
Production-Host-208,host,10.16.0.208,255.255.255.255,Red,,,,Production-Comment 208,
Production-All-Host,host,10.16.0.209,255.255.255.255,Red,,,,Production-Comment 209,
Development-Host-1,host,10.68.192.1,255.255.255.255,Green,,,,Development-Comment 1,
Development-Host-2,host,10.68.192.2,255.255.255.255,Green,,,,Development-Comment 2,
Development-Host-3,host,10.68.192.3,255.255.255.255,Green,,,,Development-Comment 3,
Development-Host-4,host,10.68.192.4,255.255.255.255,Green,,,,Development-Comment 4,
Development-Host-5,host,10.68.192.5,255.255.255.255,Green,,,,Development-Comment 5,
Development-Host-6,host,10.68.192.6,255.255.255.255,Green,,,,Development-Comment 6,
Development-Host-7,host,10.68.192.7,255.255.255.255,Green,,,,Development-Comment 7,
Development-Host-8,host,10.68.192.8,255.255.255.255,Green,,,,Development-Comment 8,
Development-Host-9,host,10.68.192.9,255.255.255.255,Green,,,,Development-Comment 9,
Development-Host-10,host,10.68.192.10,255.255.255.255,Green,,,,Development-Comment 10,
Development-Host-11,host,10.68.192.11,255.255.255.255,Green,,,,Development-Comment 11,
Development-Host-12,host,10.68.192.12,255.255.255.255,Green,,,,Development-Comment 12,
Development-Host-13,host,10.68.192.13,255.255.255.255,Green,,,,Development-Comment 13,
Development-Host-14,host,10.68.192.14,255.255.255.255,Green,,,,Development-Comment 14,
Development-Host-15,host,10.68.192.15,255.255.255.255,Green,,,,Development-Comment 15,
Development-Host-16,host,10.68.192.16,255.255.255.255,Green,,,,Development-Comment 16,
Development-Host-17,host,10.68.192.17,255.255.255.255,Green,,,,Development-Comment 17,
Development-Host-18,host,10.68.192.18,255.255.255.255,Green,,,,Development-Comment 18,
Development-Host-19,host,10.68.192.19,255.255.255.255,Green,,,,Development-Comment 19,
Development-Host-20,host,10.68.192.20,255.255.255.255,Green,,,,Development-Comment 20,
Development-Host-21,host,10.68.192.21,255.255.255.255,Green,,,,Development-Comment 21,
Development-Host-22,host,10.68.192.22,255.255.255.255,Green,,,,Development-Comment 22,
Development-Host-23,host,10.68.192.23,255.255.255.255,Green,,,,Development-Comment 23,
Development-Host-24,host,10.68.192.24,255.255.255.255,Green,,,,Development-Comment 24,
Development-Host-25,host,10.68.192.25,255.255.255.255,Green,,,,Development-Comment 25,
Development-Host-26,host,10.68.192.26,255.255.255.255,Green,,,,Development-Comment 26,
Development-Host-27,host,10.68.192.27,255.255.255.255,Green,,,,Development-Comment 27,
Development-Host-28,host,10.68.192.28,255.255.255.255,Green,,,,Development-Comment 28,
Development-Host-29,host,10.68.192.29,255.255.255.255,Green,,,,Development-Comment 29,
Development-Host-30,host,10.68.192.30,255.255.255.255,Green,,,,Development-Comment 30,
Development-Host-31,host,10.68.192.31,255.255.255.255,Green,,,,Development-Comment 31,
Development-Host-32,host,10.68.192.32,255.255.255.255,Green,,,,Development-Comment 32,
Development-Host-33,host,10.68.192.33,255.255.255.255,Green,,,,Development-Comment 33,
Development-Host-34,host,10.68.192.34,255.255.255.255,Green,,,,Development-Comment 34,
Development-Host-35,host,10.68.192.35,255.255.255.255,Green,,,,Development-Comment 35,
Development-Host-36,host,10.68.192.36,255.255.255.255,Green,,,,Development-Comment 36,
Development-Host-37,host,10.68.192.37,255.255.255.255,Green,,,,Development-Comment 37,
Development-Host-38,host,10.68.192.38,255.255.255.255,Green,,,,Development-Comment 38,
Development-Host-39,host,10.68.192.39,255.255.255.255,Green,,,,Development-Comment 39,
